process_id,frequency,feature,kind,mean_value,std_value,refits
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_DD252_SEVERITY,coefficient,-0.004852877984403173,0.0014609707744040273,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_LOG_RV21,coefficient,-0.0011679099187512857,0.0015861445064702022,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_TREND126,coefficient,-0.00011908206838606493,0.0015799303084377712,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_XS_DISP21,coefficient,0.0021836865811882458,0.003121239366149089,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252,coefficient,-0.0010402119420813616,0.0011125205257879061,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_AVG_CORR63,coefficient,0.0028561399646800196,0.000988178375058771,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_BREADTH_RSP63,coefficient,0.00028335102607008337,0.0020217220396908423,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_DD252_SEVERITY,coefficient,-0.0009944100884233431,0.0012129362950836532,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_LOG_RV21,coefficient,0.004098016008669677,0.0017599558595515947,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_TREND126,coefficient,0.0018031860880646615,0.0029150596955047,101
FS_RIDGE__ALL14_S6,weekly,XS018_AMIHUD_252_x_MKT_XS_DISP21,coefficient,0.001115685994246542,0.002591286469541502,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W,coefficient,0.0006382766304261325,0.001744905456283084,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_AVG_CORR63,coefficient,-0.0018084599571219601,0.0020893033694804656,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_BREADTH_RSP63,coefficient,-0.0021872823564722628,0.002564116755817913,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_DD252_SEVERITY,coefficient,-0.0032933907725343236,0.0011623470908552975,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_LOG_RV21,coefficient,0.00029836855383046264,0.001497661994073219,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_TREND126,coefficient,0.0034621428982657197,0.001378418674910667,101
FS_RIDGE__ALL14_S6,weekly,XS019_PRICE_DELAY_52W_x_MKT_XS_DISP21,coefficient,0.0012423613526235514,0.0027670384834984777,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D,coefficient,0.00043419506594467215,0.0010577778471558205,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_AVG_CORR63,coefficient,-0.0007700826007114369,0.0023224151596345395,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_BREADTH_RSP63,coefficient,0.00012104516026236056,0.0015022256112348668,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_DD252_SEVERITY,coefficient,0.0007385216582117686,0.0010540001868200525,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_LOG_RV21,coefficient,-0.00022018387741887106,0.0010440589802354868,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_TREND126,coefficient,0.000337898993299112,0.0017169577152266174,101
FS_RIDGE__ALL14_S6,weekly,XS020_VOLUME_SHOCK_50D_x_MKT_XS_DISP21,coefficient,0.0013553870334223634,0.0017872518798906674,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT,coefficient,0.0023199967345330762,0.001477446549701876,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_AVG_CORR63,coefficient,-0.00015871956830532466,0.0012173497780477373,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_BREADTH_RSP63,coefficient,0.00039412324496434,0.0031555863227118253,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_DD252_SEVERITY,coefficient,0.000615120613785654,0.000676252879682717,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_LOG_RV21,coefficient,-0.0002758358243907409,0.000870854879883964,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_TREND126,coefficient,-0.0008088738602812164,0.0007210587727161843,101
FS_RIDGE__ALL14_S6,weekly,XS032_GROSS_PROFIT_AT_x_MKT_XS_DISP21,coefficient,-0.0005557246447377769,0.0010244941744313755,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH,coefficient,-0.002309896881247177,0.002512548535886128,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_AVG_CORR63,coefficient,0.0016686695147021672,0.002026698324382,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_BREADTH_RSP63,coefficient,0.0006552707112557584,0.001694867239068102,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_DD252_SEVERITY,coefficient,-0.0018205666029810586,0.0010419141190849055,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_LOG_RV21,coefficient,0.0018318462017220898,0.001197958755254867,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_TREND126,coefficient,-0.0009717030287067719,0.001873628458401828,101
FS_RIDGE__ALL14_S6,weekly,XS041_ASSET_GROWTH_x_MKT_XS_DISP21,coefficient,0.0012092253365842884,0.0015675992337832072,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.0009468814045040203,0.0013180123249378916,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_AVG_CORR63,coefficient,0.00011406196977806801,0.0011508248347557514,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_BREADTH_RSP63,coefficient,-0.00010036749788009881,0.0005912556052742169,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_DD252_SEVERITY,coefficient,0.0014820687578876606,0.0008713120338321651,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_LOG_RV21,coefficient,0.0008459255100580153,0.0008894773540719643,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_TREND126,coefficient,-0.000443795386791852,0.0005780623283872559,101
FS_RIDGE__ALL14_S6,weekly,XS056_CFO_ACCRUALS_PT_x_MKT_XS_DISP21,coefficient,0.0010857727691270514,0.000819757932268136,101
FS_RIDGE__ROLE5_S2,monthly,XS002_MOM_12_1,coefficient,0.0028952040576483056,0.008420554278327497,101
FS_RIDGE__ROLE5_S2,monthly,XS002_x_BREADTH,coefficient,-0.011089684849176476,0.016891778363767932,101
FS_RIDGE__ROLE5_S2,monthly,XS002_x_BREADTH2,coefficient,-0.0037959313412851575,0.01127875333874758,101
FS_RIDGE__ROLE5_S2,monthly,XS003_MOM_12_7,coefficient,-0.009153890503255572,0.009767785852125966,101
FS_RIDGE__ROLE5_S2,monthly,XS008_SAME_MONTH_5Y,coefficient,-0.01050723579287784,0.012268141637418845,101
FS_RIDGE__ROLE5_S2,monthly,XS008_x_TREND,coefficient,-0.014547340721218428,0.01130841705989703,101
FS_RIDGE__ROLE5_S2,monthly,XS008_x_TREND2,coefficient,0.004014273532432069,0.007710945472498288,101
FS_RIDGE__ROLE5_S2,monthly,XS041_ASSET_GROWTH,coefficient,-0.00882685491332109,0.009370860015838653,101
FS_RIDGE__ROLE5_S2,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.0031746557889455046,0.004348572607307392,101
FS_RIDGE__ROLE5_S2,weekly,XS002_MOM_12_1,coefficient,0.0031744566318946134,0.005089281032724624,101
FS_RIDGE__ROLE5_S2,weekly,XS002_x_BREADTH,coefficient,-0.003797986783552256,0.006678872733590188,101
FS_RIDGE__ROLE5_S2,weekly,XS002_x_BREADTH2,coefficient,-0.00718688224939857,0.004982155595613543,101
FS_RIDGE__ROLE5_S2,weekly,XS003_MOM_12_7,coefficient,-0.0001405676529630006,0.003042220979961218,101
FS_RIDGE__ROLE5_S2,weekly,XS008_SAME_MONTH_5Y,coefficient,-0.0055811825571972845,0.0040977140653436425,101
FS_RIDGE__ROLE5_S2,weekly,XS008_x_TREND,coefficient,-0.0028004356203410155,0.0020247418024549077,101
FS_RIDGE__ROLE5_S2,weekly,XS008_x_TREND2,coefficient,-0.0008492127132543319,0.00497580612869351,101
FS_RIDGE__ROLE5_S2,weekly,XS041_ASSET_GROWTH,coefficient,-0.003267604266755545,0.002532685718631508,101
FS_RIDGE__ROLE5_S2,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.000803759011264009,0.001426573669541541,101
UNI_LGBM__XS001_MOM_255_0,monthly,XS001_MOM_255_0,split_importance,162.4257425742574,48.130935277564156,101
UNI_LGBM__XS001_MOM_255_0,weekly,XS001_MOM_255_0,split_importance,147.13861386138615,3.641509859852904,101
UNI_LGBM__XS002_MOM_12_1,monthly,XS002_MOM_12_1,split_importance,147.7128712871287,5.600601099280965,101
UNI_LGBM__XS002_MOM_12_1,weekly,XS002_MOM_12_1,split_importance,246.03960396039605,65.22329657293925,101
UNI_LGBM__XS003_MOM_12_7,monthly,XS003_MOM_12_7,split_importance,146.14851485148515,5.450479132358666,101
UNI_LGBM__XS003_MOM_12_7,weekly,XS003_MOM_12_7,split_importance,298.009900990099,4.304637149644426,101
UNI_LGBM__XS004_HIGH_52W,monthly,XS004_HIGH_52W,split_importance,147.77227722772278,4.091164108463033,101
UNI_LGBM__XS004_HIGH_52W,weekly,XS004_HIGH_52W,split_importance,200.2871287128713,69.62719822507059,101
UNI_LGBM__XS007_ST_REV_21,monthly,XS007_ST_REV_21,split_importance,164.85148514851485,45.86968195630178,101
UNI_LGBM__XS007_ST_REV_21,weekly,XS007_ST_REV_21,split_importance,148.36633663366337,2.820364417153318,101
UNI_LGBM__XS015_MAX_21,monthly,XS015_MAX_21,split_importance,148.8019801980198,2.332465656682641,101
UNI_LGBM__XS015_MAX_21,weekly,XS015_MAX_21,split_importance,145.67326732673268,5.723825488064931,101
UNI_LGBM__XS018_AMIHUD_252,monthly,XS018_AMIHUD_252,split_importance,130.1089108910891,10.699440163016956,101
UNI_LGBM__XS018_AMIHUD_252,weekly,XS018_AMIHUD_252,split_importance,156.97029702970298,42.72457265919564,101
UNI_LGBM__XS019_PRICE_DELAY_52W,monthly,XS019_PRICE_DELAY_52W,split_importance,161.23762376237624,47.31725869381098,101
UNI_LGBM__XS019_PRICE_DELAY_52W,weekly,XS019_PRICE_DELAY_52W,split_importance,166.73267326732673,48.96833488880521,101
UNI_LGBM__XS020_VOLUME_SHOCK_50D,monthly,XS020_VOLUME_SHOCK_50D,split_importance,147.67326732673268,5.338743130908407,101
UNI_LGBM__XS020_VOLUME_SHOCK_50D,weekly,XS020_VOLUME_SHOCK_50D,split_importance,241.45544554455446,70.7831229534944,101
UNI_LGBM__XS032_GROSS_PROFIT_AT,monthly,XS032_GROSS_PROFIT_AT,split_importance,147.88118811881188,3.6531825268192404,101
UNI_LGBM__XS032_GROSS_PROFIT_AT,weekly,XS032_GROSS_PROFIT_AT,split_importance,149.13861386138615,1.881646635106034,101
UNI_LGBM__XS041_ASSET_GROWTH,monthly,XS041_ASSET_GROWTH,split_importance,138.1089108910891,12.426504729890084,101
UNI_LGBM__XS041_ASSET_GROWTH,weekly,XS041_ASSET_GROWTH,split_importance,156.65346534653466,47.5683583159151,101
UNI_LGBM__XS056_CFO_ACCRUALS_PT,monthly,XS056_CFO_ACCRUALS_PT,split_importance,140.8118811881188,11.529711940275986,101
UNI_LGBM__XS056_CFO_ACCRUALS_PT,weekly,XS056_CFO_ACCRUALS_PT,split_importance,215.15841584158414,79.97633808486951,101
UNI_RIDGE__XS001_MOM_255_0,monthly,XS001_MOM_255_0,coefficient,-0.0010671849438434404,0.002115637338345488,101
UNI_RIDGE__XS001_MOM_255_0,weekly,XS001_MOM_255_0,coefficient,0.0002089616673800407,0.0028482637961162374,101
UNI_RIDGE__XS002_MOM_12_1,monthly,XS002_MOM_12_1,coefficient,-0.001012779133346502,0.0017422360916301814,101
UNI_RIDGE__XS002_MOM_12_1,weekly,XS002_MOM_12_1,coefficient,0.0020993952447730556,0.002852247060661082,101
UNI_RIDGE__XS003_MOM_12_7,monthly,XS003_MOM_12_7,coefficient,-0.001572780666035305,0.0019509031819845003,101
UNI_RIDGE__XS003_MOM_12_7,weekly,XS003_MOM_12_7,coefficient,0.0012378544804823417,0.002410693909766628,101
UNI_RIDGE__XS004_HIGH_52W,monthly,XS004_HIGH_52W,coefficient,-0.0004152777414286594,0.001639131684268692,101
UNI_RIDGE__XS004_HIGH_52W,weekly,XS004_HIGH_52W,coefficient,-0.0013384273262856362,0.0030524988713685444,101
UNI_RIDGE__XS007_ST_REV_21,monthly,XS007_ST_REV_21,coefficient,0.002665468315444007,0.0029307924671860127,101
UNI_RIDGE__XS007_ST_REV_21,weekly,XS007_ST_REV_21,coefficient,0.007493643324087647,0.002173099498773892,101
UNI_RIDGE__XS015_MAX_21,monthly,XS015_MAX_21,coefficient,0.001151003179510093,0.00160202274114474,101
UNI_RIDGE__XS015_MAX_21,weekly,XS015_MAX_21,coefficient,0.0022487797132304155,0.002376727367425798,101
UNI_RIDGE__XS018_AMIHUD_252,monthly,XS018_AMIHUD_252,coefficient,-0.0007042384266449354,0.0009434218433228898,101
UNI_RIDGE__XS018_AMIHUD_252,weekly,XS018_AMIHUD_252,coefficient,-0.001199280647461375,0.001574786576257098,101
UNI_RIDGE__XS019_PRICE_DELAY_52W,monthly,XS019_PRICE_DELAY_52W,coefficient,-0.0008777707342496148,0.001169973875487778,101
UNI_RIDGE__XS019_PRICE_DELAY_52W,weekly,XS019_PRICE_DELAY_52W,coefficient,-0.00011417196546565294,0.001963169803970325,101
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,monthly,XS020_VOLUME_SHOCK_50D,coefficient,0.0021886038937961967,0.0017727721764730505,101
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,weekly,XS020_VOLUME_SHOCK_50D,coefficient,0.0007255281607693963,0.0011597350229900355,101
UNI_RIDGE__XS032_GROSS_PROFIT_AT,monthly,XS032_GROSS_PROFIT_AT,coefficient,0.0022670391781381824,0.0013273662069772899,101
UNI_RIDGE__XS032_GROSS_PROFIT_AT,weekly,XS032_GROSS_PROFIT_AT,coefficient,0.0032954655439223373,0.0020941563808844162,101
UNI_RIDGE__XS041_ASSET_GROWTH,monthly,XS041_ASSET_GROWTH,coefficient,-0.0010262763915053266,0.0016944512435269272,101
UNI_RIDGE__XS041_ASSET_GROWTH,weekly,XS041_ASSET_GROWTH,coefficient,-0.0026556400656682143,0.00233709674013344,101
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.00021651773104269334,0.001194668039151462,101
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.0009058391672022961,0.001462793860584127,101
